timestamp,label,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.341107,Running,-0.279465,-1.622192,-1.281708,1.016426,0.793517,0.402932
0.361119,Running,0.126648,-1.503159,-0.672516,-0.306597,1.201949,0.25433
0.385176,Running,0.36644,-1.332458,-0.421677,-1.699042,1.521266,0.3761
0.400594,Running,0.316818,-1.078842,-0.77356,-2.03069,1.541447,0.512713
0.421112,Running,0.127396,-0.762207,-1.14035,-1.203232,1.327953,0.625161
0.441104,Running,-0.057144,-0.40274,-1.141968,0.043083,0.780579,0.618905
0.461088,Running,-0.120346,-0.310516,-0.824783,0.667323,0.111084,0.521598
0.483057,Running,-0.124649,-0.31073,-0.610703,0.54081,0.292868,0.621135
0.501122,Running,-0.242874,-0.241531,-0.536499,0.237521,0.931083,0.662321
0.520986,Running,-0.425934,-0.241486,-0.391174,0.171751,0.973243,0.398324
0.540949,Running,-0.503464,-0.24733,-0.302216,0.365701,0.404116,0.152171
0.561114,Running,-0.458542,-0.206253,-0.265015,0.519662,-0.460994,0.053897
0.583644,Running,-0.589325,-0.33078,-0.453171,0.328389,-0.362377,-0.245335
0.600438,Running,-0.630768,-0.447556,-0.675858,0.052312,0.012464,-0.217144
0.621123,Running,-0.359192,-0.573151,-0.804901,0.34505,-0.685179,0.363295
0.641116,Running,-0.170715,-0.745682,-1.102707,1.666863,-1.37922,0.897252
0.660551,Running,-0.265884,-0.915848,-1.038437,2.474454,-1.654024,0.533575
0.683461,Running,0.054886,-1.542313,-0.458069,1.92417,-2.240985,0.302589
0.701141,Running,0.265976,-1.717728,-0.109604,0.296068,-2.905196,0.061793
0.721122,Running,0.169662,-1.595795,-0.101288,-1.734529,-2.928205,0.062966
0.741113,Running,-0.115921,-1.168961,-0.932114,-2.802461,-0.881654,0.064723
0.761105,Running,-0.084869,-0.853546,-1.227356,-2.662999,0.597188,-0.039144
0.784609,Running,-0.071411,-0.701965,-1.099197,-1.489386,0.656452,-0.109168
0.800669,Running,-0.286285,-0.714096,-0.897949,0.020147,0.437655,-0.637131
0.821141,Running,-0.313385,-0.686508,-0.52565,0.814079,0.380605,-1.117257
0.841109,Running,-0.022202,-0.533417,-0.116257,0.569651,0.699616,-1.141602
0.86115,Running,0.212524,-0.424591,0.094162,-0.093987,1.378776,-0.892071
0.883405,Running,0.30072,-0.295074,0.138565,-0.308538,1.571048,-0.540535
0.901119,Running,0.271057,-0.35231,0.148712,0.179451,0.861639,-0.250726
0.921156,Running,0.146591,-0.536896,0.042664,0.971775,0.208801,-0.435374
0.941107,Running,0.147705,-0.758408,0.049515,1.09135,0.08542,-0.84852
0.961145,Running,0.380066,-0.785782,0.201309,0.123873,0.434572,-0.862227
0.983558,Running,0.88887,-0.76474,-0.145187,-0.315345,0.997249,0.160092
1.001102,Running,1.493271,-1.227417,-0.977997,1.31895,0.939453,2.001211
1.021126,Running,0.756485,-1.74939,-0.821243,2.087946,-0.444386,1.158102
1.041122,Running,0.200226,-2.060349,-0.22551,0.455157,-0.875293,-0.218427
1.060617,Running,0.229919,-1.731384,-0.787857,-1.541433,1.213701,-0.644962
1.084579,Running,0.316483,-1.149643,-1.199539,-2.49239,2.931631,-0.050712
1.10117,Running,0.473938,-0.809738,-1.254562,-1.814677,2.445231,0.773683
1.121127,Running,0.283524,-0.747375,-1.208038,-0.334655,1.221734,1.083127
1.141115,Running,0.085236,-0.614883,-0.850723,0.573225,0.137077,1.226578
1.161105,Running,-0.171402,-0.610291,-0.406876,0.419843,-0.57035,1.081954
1.184239,Running,-0.362885,-0.574509,-0.213669,-0.386526,-0.598077,0.767692
1.201074,Running,-0.315842,-0.434097,-0.39917,-0.988982,-0.07532,0.825259
1.221125,Running,-0.20166,-0.229019,-0.657806,-0.965504,0.54619,1.013568
1.241114,Running,-0.309708,-0.125473,-0.805969,-0.407092,0.915086,0.891209
1.261141,Running,-0.378052,-0.134659,-0.60289,0.196488,0.280627,0.596677
1.283719,Running,-0.464005,-0.311035,-0.416443,0.445933,-0.822171,0.104259
1.300508,Running,-0.535675,-0.31398,-0.57193,0.271709,-1.059204,-0.18569
1.321119,Running,-0.49826,-0.236404,-0.766312,0.104443,-0.805648,0.194808
1.341117,Running,-0.488892,-0.546936,-1.106064,0.618192,-0.687928,0.782695
1.36115,Running,-0.413544,-1.051254,-1.45784,1.974884,-0.668288,0.899033
1.38466,Running,-0.466049,-1.323227,-1.277847,2.515279,-0.825393,0.111052
1.401119,Running,-0.284027,-1.670654,-0.523926,1.046944,-1.622506,-0.668208
1.421115,Running,-0.062943,-1.231674,-0.536926,-0.258047,-1.231033,-0.572964
1.441112,Running,0.139771,-1.054047,-0.480942,-1.06292,-1.187789,0.208944
1.461118,Running,0.015976,-1.047577,-0.604431,-0.877816,-1.401426,0.741646
1.483625,Running,-0.441147,-1.222565,-0.756638,-0.328513,-1.197873,0.022502
1.501079,Running,-0.484421,-1.141754,-0.483612,-0.342396,-0.651215,-0.927923
1.521122,Running,-0.11377,-0.809296,-0.239685,-0.753811,0.224405,-1.097415
1.541112,Running,0.157333,-0.527283,-0.134247,-0.940606,0.825082,-0.823034
1.561144,Running,0.365326,-0.3582,0.042145,-0.868581,0.17106,-0.38749
1.58372,Running,0.350189,-0.343353,0.139832,-0.590309,-0.692303,-0.283442
1.601091,Running,0.033218,-0.357971,-0.122726,-0.054156,-0.587834,-0.776736
1.62054,Running,0.005783,-0.339417,-0.26799,0.420052,0.246459,-1.320863
1.641117,Running,0.475113,-0.434418,-0.223038,0.383785,0.903393,-1.173913
1.661124,Running,0.884552,-0.511795,0.063599,-0.228676,0.527715,-0.553955
1.683665,Running,1.016449,-0.904495,-0.182571,-0.710508,0.284787,-0.151081
1.701083,Running,0.999969,-1.185303,-0.986938,-0.296129,0.408932,0.23503
1.721118,Running,0.94751,-0.994583,-1.629974,1.259103,1.041505,1.524428
1.741107,Running,0.070541,-1.149399,-1.594147,2.32108,1.356299,1.020651
1.761116,Running,-0.313675,-1.722809,-0.611145,1.512695,0.667942,-0.097
1.783641,Running,0.162994,-1.685913,-0.450851,-0.153104,1.17692,-0.080408
1.80108,Running,0.30455,-1.541351,-0.258026,-2.320136,1.778482,0.199906
1.820172,Running,0.204636,-1.325516,-0.560593,-3.299322,2.106578,0.493168
1.841141,Running,-0.000229,-1.01088,-1.028656,-2.679593,1.696079,0.658202
1.861141,Running,-0.310257,-0.716751,-1.251266,-1.156259,1.213592,0.399008
1.883793,Running,-0.491348,-0.515411,-1.012573,0.07908,0.711786,-0.053043
1.901076,Running,-0.410294,-0.351685,-0.666428,0.470115,0.406208,-0.090089
1.921127,Running,-0.217865,-0.157806,-0.433701,0.357659,0.365056,0.313411
1.940544,Running,-0.116028,-0.045425,-0.369675,0.318382,0.347875,0.743176
1.961127,Running,-0.140228,-0.012878,-0.333527,0.428882,0.055657,0.93794
1.98504,Running,-0.290039,-0.059753,-0.322021,0.548362,-0.397462,0.762931
2.001088,Running,-0.434708,-0.128738,-0.382996,0.526243,-0.664531,0.368372
2.021129,Running,-0.48616,-0.187973,-0.48407,0.547556,-0.591387,0.032723
2.04112,Running,-0.230087,-0.276077,-0.671478,0.870038,-0.523478,0.155294
2.061114,Running,-0.016968,-0.492447,-0.681381,1.15851,-0.905141,0.578346
2.084787,Running,-0.14122,-0.889023,-0.820938,1.720105,-1.066967,0.617713
2.101433,Running,-0.677475,-1.477921,-0.641479,1.169536,-1.500522,-0.818457
2.120375,Running,-0.379776,-1.716354,-0.534393,0.032617,-1.237505,-1.372507
2.141123,Running,-0.014359,-1.48204,-0.303146,-1.810734,-2.095045,-0.963059
2.161008,Running,0.251022,-0.972321,-0.539948,-3.034507,-1.952846,0.452146
2.184688,Running,-0.117188,-0.831375,-1.42131,-2.435994,-0.789756,0.561193
2.200911,Running,-0.283478,-0.807053,-1.459778,-1.192551,0.146874,-0.04504
2.221124,Running,0.0345,-0.781479,-0.988251,-0.176093,-0.169357,-0.173519
2.241118,Running,0.036224,-0.962296,-0.492645,0.451708,-1.154984,-0.41587
2.260545,Running,-0.13768,-1.00322,-0.176132,0.345964,-1.783313,-0.921427
2.283903,Running,-0.037109,-0.780426,-0.097992,-0.432492,-1.202414,-1.221019
2.300601,Running,0.093399,-0.48732,-0.310104,-0.996141,0.086132,-1.141143
2.32113,Running,0.239899,-0.349213,-0.4897,-0.697167,0.97261,-0.759343
2.340822,Running,0.333344,-0.394836,-0.477051,0.155268,1.085708,-0.534137
2.361139,Running,0.561935,-0.627319,-0.315475,0.879822,0.382113,-0.534959
2.385004,Running,1.040543,-1.075195,-0.282013,0.997236,-0.423481,-0.140175
2.401076,Running,1.115234,-0.980179,-0.72406,0.9929,0.227079,0.788998
2.420712,Running,0.876587,-0.86882,-1.355469,1.841058,1.62481,1.817283
2.44112,Running,0.730225,-0.982635,-1.667389,3.920439,2.030504,2.582747
2.461129,Running,0.05957,-1.501038,-0.752396,3.893141,-0.516363,1.215611
2.484972,Running,-0.235153,-2.096893,-0.012161,1.670216,-1.062014,-0.235152
2.501074,Running,-0.072296,-1.613907,-0.561844,-0.733228,1.374758,-0.346605
2.521123,Running,-0.00499,-1.150711,-0.827362,-2.073564,3.227806,-0.026844
2.540873,Running,0.069763,-0.973663,-0.816574,-1.732489,2.801252,0.196832
2.561131,Running,0.049088,-0.826706,-0.757629,-0.674541,1.435769,0.349296
2.584991,Running,-0.224503,-0.599899,-0.623215,0.066157,0.59271,0.24517
2.601082,Running,-0.413116,-0.391129,-0.494217,0.41974,0.40441,0.069215
2.620331,Running,-0.406311,-0.244934,-0.378998,0.465146,0.593076,0.07987
2.641107,Running,-0.322571,-0.152969,-0.291077,0.257552,0.919238,0.186153
2.66114,Running,-0.235947,-0.106094,-0.129242,0.154964,0.511877,0.275258
2.685076,Running,-0.249954,-0.147095,0.038147,0.196394,-0.707736,0.203024
2.701523,Running,-0.533569,-0.256348,-0.10527,0.111108,-1.247173,-0.166739
2.721115,Running,-0.698105,-0.384064,-0.554398,-0.173085,-0.588899,-0.396125
2.741115,Running,-0.236664,-0.471146,-0.751633,-0.355402,-0.497682,0.255316
2.761126,Running,-0.05217,-0.695541,-0.871277,-0.023679,-1.459323,1.00627
2.784896,Running,-0.786697,-0.891113,-1.120117,1.187626,-1.650323,0.388756
2.80185,Running,-0.952026,-0.9944,-1.184891,1.898652,-1.023651,-0.65223
2.821122,Running,-0.098236,-1.232086,-0.766266,1.554896,-0.714162,-0.116321
2.841112,Running,0.017776,-1.089203,-0.292725,0.18164,-1.132526,0.083363
2.861134,Running,-0.00415,-1.285431,0.05574,-1.73353,-1.424329,0.27156
2.88285,Running,-0.185684,-1.176971,-0.506134,-2.590654,-0.966439,0.261396
2.902093,Running,-0.385315,-1.272827,-0.973328,-2.342677,-0.466915,-0.434485
2.920916,Running,-0.216888,-1.087204,-1.031677,-1.684169,-0.2713,-1.039309
2.941122,Running,0.136826,-0.82103,-0.834366,-1.091702,-0.209765,-1.116807
2.961112,Running,0.238602,-0.688171,-0.634079,-0.716958,-0.03319,-1.107066
2.983944,Running,0.178375,-0.674454,-0.48587,-0.526867,0.327749,-1.179164
3.001905,Running,0.220886,-0.472839,-0.227448,-0.425331,0.280304,-1.021184
3.020318,Running,0.274933,-0.349625,-0.118347,-0.236647,0.139692,-0.766756
3.04112,Running,0.209763,-0.293655,-0.170517,0.123437,0.129933,-0.693123
3.061124,Running,0.104858,-0.368713,-0.26442,0.388864,0.6684,-0.698546
3.084964,Running,0.172287,-0.419189,-0.255722,0.605239,1.112127,-0.390318
3.102767,Running,0.337967,-0.603485,-0.084152,0.690676,0.448694,-0.209125
3.120134,Running,0.522842,-0.727509,0.009796,0.415395,-0.680498,0.0983
3.141281,Running,0.856323,-1.297501,-1.601547,0.499108,-0.802129,1.147682
3.161287,Running,-0.100967,-1.67865,-1.666351,1.773908,0.618188,2.546199
3.184005,Running,-0.100967,-1.67865,-1.666351,3.208377,1.299706,1.631633
3.201743,Running,-0.61676,-2.225555,-0.509979,2.392497,0.119046,-0.876298
3.221185,Running,0.491089,-1.247894,-0.144257,0.409544,0.370604,-1.174333
3.24109,Running,0.384995,-0.957932,-0.609268,-1.575007,1.236405,-0.310205
3.261073,Running,0.032074,-1.027588,-0.907272,-2.046408,1.676106,0.381598
3.28305,Running,0.032074,-1.027588,-0.907272,-1.250932,1.460992,0.256464
3.301454,Running,-0.09462,-0.820343,-0.923096,-0.228139,1.288025,0.242186
3.321093,Running,0.063873,-0.522903,-0.104141,0.20867,0.653449,0.772929
3.341093,Running,-0.172485,-0.521118,-0.047485,-0.040462,-0.074296,1.182518
3.361104,Running,-0.4664,-0.476486,-0.241043,-0.387408,-0.389779,1.229257
3.384228,Running,-0.4664,-0.476486,-0.241043,-0.402611,-0.266525,0.770594
3.401284,Running,-0.441299,-0.109299,-0.382294,-0.083947,0.047907,0.27072
3.421117,Running,-0.252472,-0.045074,-0.143753,0.081507,-0.00863,0.157952
3.440712,Running,-0.50177,-0.259521,-0.259766,-0.195704,-0.991163,0.327392
3.461095,Running,-0.770798,-0.495117,-0.866455,-0.373882,-1.867769,0.030298
3.484047,Running,-0.770798,-0.495117,-0.866455,-0.397345,-1.1522,-0.44525
3.502072,Running,-0.527863,-0.465332,-1.353729,0.096268,0.091827,-0.009828
3.521111,Running,-0.014526,-1.36969,-0.814941,1.138669,-0.030409,1.464202
3.540849,Running,-0.354614,-1.865524,-0.647156,1.959261,-1.512724,1.715748
3.561143,Running,-0.386078,-2.003387,-0.139709,2.115393,-3.013624,1.293845
3.584799,Running,-0.386078,-2.003387,-0.139709,0.501968,-4.229529,0.867338
3.601943,Running,-0.466934,-1.586182,-0.410599,-1.419671,-2.803627,0.759453
3.621139,Running,-0.660263,-0.90004,-0.94133,-2.490175,-0.405362,0.421861
3.641105,Running,-0.449402,-0.651657,-0.754425,-2.514874,0.600899,-0.152351
3.661128,Running,-0.338547,-0.557816,-0.649796,-1.834064,0.41695,-0.708245
3.685649,Running,-0.178879,-0.517395,-0.53537,-1.029926,0.20207,-1.383275
3.701124,Running,0.134094,-0.445389,-0.355759,-0.731831,0.420571,-1.799472
3.72112,Running,0.305588,-0.401489,-0.233948,-0.780608,0.753201,-1.747668
3.741105,Running,0.323807,-0.357193,-0.214874,-0.795016,0.811438,-1.501944
3.761096,Running,0.220093,-0.384995,-0.269882,-0.579727,0.635722,-1.229194
3.784826,Running,0.133942,-0.473373,-0.442154,-0.023406,0.333261,-1.269979
3.801393,Running,0.288773,-0.491333,-0.489227,0.747024,0.464262,-1.427336
3.821122,Running,0.621414,-0.531296,-0.34729,1.157534,0.860394,-1.270381
3.840125,Running,0.889832,-0.933868,-0.482895,1.172426,0.772574,-0.539753
3.861107,Running,0.937561,-1.208252,-0.649673,1.062489,0.636099,0.043009
3.885446,Running,0.871292,-1.209885,-1.202988,1.049703,-0.013945,0.845696
3.901099,Running,-0.200287,-1.382202,-1.473419,2.471146,-0.354984,2.260603
3.921127,Running,-0.616669,-1.762238,-0.645584,3.723025,0.609748,1.399074
3.940154,Running,-0.098938,-1.778397,-0.221649,2.695699,0.67795,-0.274783
3.961141,Running,0.319656,-1.456223,-0.032135,0.58356,1.891522,-0.74837
3.985254,Running,0.438599,-1.240631,-0.187622,-1.479215,2.812629,-0.356908
4.001114,Running,0.297043,-1.000168,-0.4897,-2.188982,2.313914,0.237229
4.021077,Running,-0.134247,-0.785889,-0.831787,-1.551937,0.94832,0.665719
4.040158,Running,-0.566467,-0.613983,-0.756027,-0.413322,0.570414,0.640518
4.061121,Running,-0.684143,-0.457687,-0.520676,0.238209,0.477407,0.234638
4.083979,Running,-0.56601,-0.253372,-0.450317,0.267006,0.624548,-0.023099
4.102372,Running,-0.56601,-0.253372,-0.450317,0.306819,1.063901,0.019695
4.120167,Running,-0.294327,-0.097046,-0.158798,0.541051,1.182097,-0.072588
4.140201,Running,-0.277145,-0.121521,0.011047,0.721074,0.651002,-0.137161
4.160996,Running,-0.608856,-0.165222,-0.116104,0.661857,-0.603686,-0.329879
4.184045,Running,-0.821762,-0.196136,-0.734283,0.428779,-1.955572,-1.00981
4.201075,Running,-0.372421,-0.049118,-1.100082,0.225513,-1.64846,-1.259979
4.221083,Running,0.057922,-0.390823,-0.960709,0.184816,-0.401954,-0.307477
4.240218,Running,-0.085754,-1.225067,-0.646271,1.46421,-0.728264,0.82294
4.261111,Running,-0.339859,-1.955383,0.142151,2.623318,-2.106653,0.939519
4.28331,Running,-0.099976,-2.115845,0.250259,1.700234,-2.53116,0.261704
4.301823,Running,-0.099976,-2.115845,0.250259,-0.391354,-2.034125,-0.031807
4.321112,Running,-0.126694,-1.549698,-0.352112,-2.810057,-1.663237,0.192476
4.340248,Running,-0.245087,-1.306763,-1.017593,-3.536736,-0.803973,0.160224
4.36038,Running,-0.044052,-0.977737,-0.862061,-2.446725,-0.322326,-0.317495
4.384759,Running,0.216721,-0.826065,-0.380737,-1.346959,-0.651782,-0.407782
4.401889,Running,-0.07193,-0.937302,-0.324402,-0.642032,-1.586101,-0.030504
4.4212,Running,-0.25502,-0.920715,-0.220673,-0.23688,-1.336764,-0.879938
4.440274,Running,-0.066391,-0.667572,-0.118805,-0.23688,-1.336764,-0.879938
4.461163,Running,0.11348,-0.474121,-0.171295,-1.294196,0.057174,-0.552161
4.484355,Running,0.052475,-0.519318,-0.416916,-1.294196,0.057174,-0.552161
4.504117,Running,-0.01535,-0.346924,-0.65538,-0.639665,-0.077649,-0.641208
4.521085,Running,0.154877,-0.260239,-0.540283,1.074799,0.407217,-1.1853
4.540289,Running,0.579514,-0.430893,-0.291855,1.074799,0.407217,-1.1853
4.561084,Running,0.920288,-0.723892,-0.372391,0.810327,-0.044732,0.112214
4.5852,Running,0.944901,-1.168106,-0.812424,0.810327,-0.044732,0.112214
4.602598,Running,1.115616,-0.989487,-1.204498,0.650459,0.659752,0.392491
4.621097,Running,0.370087,-1.218689,-1.285004,3.560293,0.075643,1.39142
4.640385,Running,-0.37291,-1.828308,-0.554794,2.658329,-0.437622,-0.552683
4.661038,Running,0.05365,-1.521378,-0.405853,0.726364,1.404782,-0.676155
4.683138,Running,0.384857,-1.346146,-0.271179,0.726364,1.404782,-0.676155
4.702292,Running,0.345474,-1.368607,-0.177933,-1.12966,2.764901,-0.219577
4.721086,Running,0.14151,-1.265945,-0.338165,-1.776073,1.724446,0.11067
4.740303,Running,-0.185364,-1.006241,-0.509003,-1.066161,0.762179,0.053672
4.761115,Running,-0.36499,-0.660446,-0.551544,-0.604489,0.475387,0.244415
4.784919,Running,-0.366867,-0.43837,-0.544678,-0.392147,0.665807,0.738469
4.80116,Running,-0.4216,-0.480453,-0.533936,-0.105946,0.795408,0.782589
4.821132,Running,-0.401306,-0.517975,-0.413162,0.335306,0.202456,0.701636
4.840343,Running,-0.371033,-0.314407,-0.197113,0.689288,-0.835396,0.878047
4.861111,Running,-0.568466,-0.212036,-0.147751,0.603159,-1.441122,0.794626
4.884192,Running,-0.721786,-0.119995,-0.336533,0.133828,-1.068112,0.515525
4.901117,Running,-0.574966,-0.217773,-0.683731,-0.120538,-0.04999,0.607971
4.921156,Running,-0.523621,-0.397186,-0.739349,0.127936,-0.012213,0.535705
4.940394,Running,-0.401733,-0.630096,-0.66922,0.843747,-0.934282,0.43563
4.961097,Running,-0.300827,-0.680542,-0.543793,1.409218,-1.766477,0.371726
4.984403,Running,-0.214005,-1.303329,-0.205414,0.664311,-2.113808,0.347515
5.001076,Running,-0.024414,-1.406021,-0.35199,0.664311,-2.113808,0.347515
0.021292,Running,-0.412033,-0.654465,-0.340317,0.191868,-0.237603,0.055388
0.04083,Running,-0.507858,-0.532196,-0.695114,0.873186,-0.720869,-0.341635
0.061107,Running,-0.233734,-0.642563,-0.855835,1.217264,-0.094436,0.223435
0.08612,Running,-0.057693,-1.092209,-0.367035,0.779535,-0.812252,0.475269
0.101517,Running,-0.09053,-1.678696,-0.096237,0.543425,-1.927501,0.269995
0.121093,Running,-0.352829,-1.669586,-0.064102,-0.46033,-2.519186,-0.294473
0.140924,Running,-0.266937,-1.578842,-0.171555,-1.979122,-1.693079,-0.191805
0.161115,Running,-0.322144,-1.331589,-0.753143,-2.071687,-1.175525,-0.134303
0.186987,Running,-0.436096,-1.280045,-0.924438,-1.304604,-1.450079,-0.623488
0.202006,Running,-0.297012,-1.128876,-0.560867,-1.408703,-1.549505,-0.954329
0.221089,Running,0.017441,-0.793839,-0.242584,-1.982935,-1.486793,-0.930037
0.24096,Running,0.196442,-0.50766,-0.223099,-2.326786,-1.352786,-0.87311
0.26111,Running,0.13649,-0.368469,-0.405487,-2.321051,-0.871622,-0.913462
0.283812,Running,0.162994,-0.25119,-0.501678,-2.072078,-0.463895,-0.889025
0.304171,Running,0.254211,-0.210342,-0.452454,-1.476736,-0.351453,-0.844615
0.321158,Running,0.198563,-0.203308,-0.484772,-0.595154,-0.485713,-0.841493
0.340971,Running,0.200272,-0.242386,-0.473831,0.009031,-0.376135,-0.785592
0.361126,Running,0.298019,-0.379715,-0.391968,0.027941,-0.036767,-0.672064
0.385082,Running,0.442291,-0.521545,-0.311768,-0.303181,0.082737,-0.449966
0.403307,Running,0.47821,-0.65564,-0.465805,-0.139039,-0.331509,-0.459838
0.421115,Running,0.54599,-0.788376,-1.032043,0.682263,-0.215837,-0.154944
0.440986,Running,0.818298,-1.124954,-1.711304,1.669579,0.892422,0.856882
0.461135,Running,0.96727,-1.124084,-1.889175,3.771477,1.301186,2.333832
0.483913,Running,0.240082,-1.505417,-0.977448,4.510772,-0.137426,1.390219
0.50324,Running,0.073502,-1.790482,0.003891,2.282116,-0.812101,-0.626123
0.521121,Running,0.073502,-1.790482,0.003891,-0.718687,1.514737,-0.901507
0.540617,Running,0.817444,-1.318146,-0.507217,-2.104172,2.868253,0.488506
0.56111,Running,0.581726,-1.156464,-0.603943,-1.460185,1.272281,1.012056
0.585168,Running,-0.017471,-1.163818,-0.960785,-0.082648,0.11805,0.475266
0.60402,Running,-0.525818,-1.080795,-1.009399,0.541158,0.185651,-0.340604
0.621093,Running,-0.382553,-0.844879,-0.600006,0.299955,0.423667,-0.468629
0.641052,Running,-0.292892,-0.603043,-0.29155,-0.242364,0.808722,-0.470893
0.660538,Running,-0.095688,-0.315735,-0.175354,-0.704303,0.905096,-0.208668
0.685926,Running,0.164566,-0.085144,-0.179504,-0.627199,0.207034,0.588595
0.704043,Running,-0.062347,-0.066879,-0.381226,-0.107332,-0.403021,0.882486
0.721072,Running,-0.525238,-0.198166,-0.629974,0.303024,-0.29398,0.347712
0.741055,Running,-0.598953,-0.089905,-0.575424,0.258859,-0.147654,0.164532
0.761168,Running,-0.907349,-0.401932,-0.765305,-0.262451,-0.062801,0.570858
0.786716,Running,-0.907349,-0.401932,-0.765305,-0.562801,-0.084099,0.264016
0.802965,Running,-0.442245,-0.147186,-1.077255,-0.155563,0.110691,-0.448844
0.821098,Running,-0.271332,-0.595108,-1.124023,1.24611,-0.716221,0.116013
0.841137,Running,0.087906,-1.836838,-0.494736,2.497303,-0.717116,0.02909
0.861144,Running,0.186707,-2.096634,0.192459,3.285456,-1.954218,-0.068518
0.88609,Running,0.186707,-2.096634,0.192459,2.504253,-3.042112,-0.642705
0.904192,Running,0.0121,-1.193787,0.298096,-0.504845,-2.460427,-0.790577
0.92108,Running,-0.039383,-0.983475,-0.291351,-3.242394,-0.540656,-0.553798
0.941088,Running,0.089279,-0.976105,-0.835602,-4.020381,-0.079154,-0.278007
0.961111,Running,0.094742,-0.862457,-1.182861,-2.785734,-0.836856,-0.00698
0.986638,Running,0.094742,-0.862457,-1.182861,-0.933345,-1.062619,0.033698
1.003413,Running,-0.102295,-1.030212,-0.450409,0.044845,-0.765786,-0.437601
1.021075,Running,0.031693,-0.814438,-0.148285,-0.183383,-0.631071,-1.268095
1.041103,Running,0.311615,-0.39624,-0.231003,-0.918171,-0.394541,-1.723743
1.06104,Running,0.545303,-0.163574,-0.728546,-1.440919,0.249718,-1.340552
1.086158,Running,0.30368,-0.092987,-0.676132,-0.495372,0.625497,-0.589585
1.10207,Running,0.1987,-0.189392,-0.408493,0.663867,0.064215,-0.572656
1.121464,Running,0.1987,-0.189392,-0.408493,0.909691,-0.124971,-0.680584
1.141127,Running,0.555573,-0.262985,-0.414368,0.592523,0.158219,-0.51517
1.161091,Running,0.688904,-0.371353,-0.793488,0.390174,0.611143,0.045338
1.186273,Running,0.757294,-0.812057,-0.825729,0.639317,1.470618,0.584674
1.201963,Running,0.611801,-1.208115,-0.603104,1.051029,1.415975,1.231255
1.221137,Running,-0.144882,-1.670044,-0.418442,1.513498,0.085254,1.552999
1.241125,Running,0.094162,-1.597,-0.845322,1.024338,-0.200722,0.524676
1.261096,Running,0.4366,-1.457169,-0.757492,0.473104,0.903256,0.451715
1.285362,Running,0.478439,-1.610413,-0.443253,-0.317671,1.641343,0.941148
1.302174,Running,0.222504,-1.753754,-0.589371,-0.937482,1.183194,0.951595
1.321033,Running,0.213058,-1.414124,-0.926651,-1.053407,0.740959,0.306499
1.340127,Running,0.275513,-0.846039,-1.092392,-1.045463,0.818985,0.267321
1.361116,Running,0.044434,-0.548904,-1.063065,-0.68134,0.952851,0.851204
1.386288,Running,-0.245529,-0.498413,-0.854141,-0.09353,0.696397,1.072397
1.401184,Running,-0.30661,-0.408447,-0.651566,0.376525,0.39718,0.841302
1.421118,Running,-0.339554,-0.203323,-0.549835,0.413254,0.58784,0.596689
1.441025,Running,-0.224319,0.005447,-0.412109,0.19203,1.29672,0.445202
1.460195,Running,-0.099701,0.037903,-0.242249,0.152033,1.417602,0.521919
1.483432,Running,-0.346283,-0.106583,-0.303024,0.489137,0.258611,0.690452
1.504184,Running,-0.659302,-0.210251,-0.634308,0.799716,0.163047,-0.181699
1.521082,Running,-0.542542,-0.14476,-0.684845,0.799716,0.163047,-0.181699
1.541125,Running,-0.138443,-0.402252,-0.594971,0.436669,1.132029,-0.088238
1.561116,Running,-0.022141,-0.881531,-0.677734,0.991747,0.312828,0.579689
1.584174,Running,-0.590652,-1.369019,-0.130646,2.610786,-1.316107,1.019745
1.602943,Running,-0.272415,-1.582901,-0.117966,1.926389,-1.650674,0.056001
1.621124,Running,-0.017136,-1.621246,0.332443,0.722421,-0.725451,-0.210532
1.641119,Running,0.096832,-1.364868,0.240036,-1.097791,-1.29918,-0.364993
1.66115,Running,-0.157623,-1.177185,-0.814896,-2.506096,-1.385212,-0.012624
1.685872,Running,-0.215424,-1.066574,-1.054367,-2.162462,-0.927306,-0.05055
1.70263,Running,0.127487,-0.940613,-0.634094,-1.316342,-1.030542,-0.337868
1.721127,Running,0.314743,-0.728134,-0.484985,-1.316342,-1.030542,-0.337868
1.74112,Running,0.197174,-0.701691,-0.399704,-1.242606,-0.975393,-0.059722
1.7611,Running,-0.079407,-0.76796,-0.380371,-1.213969,-0.80424,-0.186268
1.784253,Running,-0.043488,-0.588165,-0.386658,-1.274352,-0.293765,-0.705771
1.802402,Running,0.122269,-0.415421,-0.406937,-1.416945,0.375364,-0.889385
1.820961,Running,0.122269,-0.415421,-0.406937,-1.254302,0.719929,-0.742337
1.840612,Running,0.388733,-0.248459,-0.54306,-0.617173,0.632922,-0.398024
1.861118,Running,0.415833,-0.28009,-0.522934,0.19815,0.413771,-0.086682
1.885389,Running,0.389343,-0.574448,-0.401413,0.693062,0.45243,0.219365
1.903593,Running,0.378082,-0.905487,-0.457672,0.647893,0.451567,0.169698
1.921158,Running,0.662796,-0.821381,-0.894043,0.341552,0.484515,0.01618
1.940539,Running,0.953934,-0.801926,-1.442795,0.727042,0.651221,0.700961
1.961122,Running,0.364365,-1.317261,-0.911423,2.116988,0.603946,1.880709
1.985443,Running,0.092834,-1.876099,-0.659363,1.942358,0.219333,1.155533
